collection,technique,dynamic,note,path,ext,source_kind
orchidea,ordinario,mf,D5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\Vn-ord-D5-mf-3c-N.wav,.wav,ordinario
orchidea,ordinario,mf,D5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\Vn-ord-D5-mf-4c-N.wav,.wav,ordinario
orchidea,ordinario,mf,D6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\Vn-ord-D6-mf-1c-T12d.wav,.wav,ordinario
orchidea,ordinario,mf,D6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\Vn-ord-D6-mf-2c-T12d.wav,.wav,ordinario
orchidea,ordinario,mf,D7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\Vn-ord-D7-mf-1c-T22d.wav,.wav,ordinario
orchidea,ordinario,mf,E4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\Vn-ord-E4-mf-3c-N.wav,.wav,ordinario
orchidea,ordinario,mf,E4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\Vn-ord-E4-mf-4c-N.wav,.wav,ordinario
orchidea,ordinario,mf,E5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\Vn-ord-E5-mf-1c-N.wav,.wav,ordinario
orchidea,ordinario,mf,E5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\Vn-ord-E5-mf-2c-N.wav,.wav,ordinario
orchidea,ordinario,mf,E5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\Vn-ord-E5-mf-3c-N.wav,.wav,ordinario
orchidea,ordinario,mf,E5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\Vn-ord-E5-mf-4c-N.wav,.wav,ordinario
orchidea,ordinario,mf,E6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\Vn-ord-E6-mf-1c-N.wav,.wav,ordinario
orchidea,ordinario,mf,E6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\Vn-ord-E6-mf-2c-N.wav,.wav,ordinario
orchidea,ordinario,mf,E7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\Vn-ord-E7-mf-1c-T22d.wav,.wav,ordinario
orchidea,ordinario,mf,F#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\Vn-ord-F#4-mf-3c-N.wav,.wav,ordinario
orchidea,ordinario,mf,F#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\Vn-ord-F#4-mf-4c-N.wav,.wav,ordinario
orchidea,ordinario,mf,F#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\Vn-ord-F#5-mf-1c-N.wav,.wav,ordinario
orchidea,ordinario,mf,F#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\Vn-ord-F#5-mf-2c-N.wav,.wav,ordinario
orchidea,ordinario,mf,F#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\Vn-ord-F#5-mf-3c-N.wav,.wav,ordinario
orchidea,ordinario,mf,F#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\Vn-ord-F#6-mf-1c-T10d.wav,.wav,ordinario
orchidea,ordinario,mf,F#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\Vn-ord-F#6-mf-2c-T11d.wav,.wav,ordinario
orchidea,ordinario,mf,F4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\Vn-ord-F4-mf-3c-N.wav,.wav,ordinario
orchidea,ordinario,mf,F4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\Vn-ord-F4-mf-4c-N.wav,.wav,ordinario
orchidea,ordinario,mf,F5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\Vn-ord-F5-mf-1c-N.wav,.wav,ordinario
orchidea,ordinario,mf,F5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\Vn-ord-F5-mf-2c-N.wav,.wav,ordinario
orchidea,ordinario,mf,F5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\Vn-ord-F5-mf-3c-N.wav,.wav,ordinario
orchidea,ordinario,mf,F6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\Vn-ord-F6-mf-1c-N.wav,.wav,ordinario
orchidea,ordinario,mf,F6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\Vn-ord-F6-mf-2c-T17d.wav,.wav,ordinario
orchidea,ordinario,mf,G#3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\Vn-ord-G#3-mf-4c-T13u.wav,.wav,ordinario
orchidea,ordinario,mf,G#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\Vn-ord-G#4-mf-3c-N.wav,.wav,ordinario
orchidea,ordinario,mf,G#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\Vn-ord-G#4-mf-4c-N.wav,.wav,ordinario
orchidea,ordinario,mf,G#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\Vn-ord-G#5-mf-1c-N.wav,.wav,ordinario
orchidea,ordinario,mf,G#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\Vn-ord-G#5-mf-2c-N.wav,.wav,ordinario
orchidea,ordinario,mf,G#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\Vn-ord-G#5-mf-3c-N.wav,.wav,ordinario
orchidea,ordinario,mf,G#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\Vn-ord-G#6-mf-1c-T11d_R100d.wav,.wav,ordinario
orchidea,ordinario,mf,G#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\Vn-ord-G#6-mf-2c-T21d.wav,.wav,ordinario
orchidea,ordinario,mf,G3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\Vn-ord-G3-mf-4c-N.wav,.wav,ordinario
orchidea,ordinario,mf,G4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\Vn-ord-G4-mf-3c-N.wav,.wav,ordinario
orchidea,ordinario,mf,G4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\Vn-ord-G4-mf-4c-N.wav,.wav,ordinario
orchidea,ordinario,mf,G5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\Vn-ord-G5-mf-1c-N.wav,.wav,ordinario
orchidea,ordinario,mf,G5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\Vn-ord-G5-mf-2c-N.wav,.wav,ordinario
orchidea,ordinario,mf,G5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\Vn-ord-G5-mf-3c-N.wav,.wav,ordinario
orchidea,ordinario,mf,G6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\Vn-ord-G6-mf-1c-T15d.wav,.wav,ordinario
orchidea,ordinario,mf,G6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\Vn-ord-G6-mf-2c-T12d.wav,.wav,ordinario
orchidea,ordinario,mf,A#3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-A#3-mf-4c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,A#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-A#4-mf-2c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,A#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-A#4-mf-3c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,A#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-A#4-mf-4c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,A#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-A#5-mf-1c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,A#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-A#5-mf-2c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,A#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-A#5-mf-3c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,A#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-A#6-mf-1c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,A3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-A3-mf-4c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,A4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-A4-mf-2c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,A4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-A4-mf-3c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,A4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-A4-mf-4c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,A5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-A5-mf-1c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,A5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-A5-mf-2c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,A5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-A5-mf-3c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,A6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-A6-mf-1c-T11d_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,A6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-A6-mf-2c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,B3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-B3-mf-4c-T15u_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,B4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-B4-mf-2c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,B4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-B4-mf-3c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,B4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-B4-mf-4c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,B5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-B5-mf-1c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,B5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-B5-mf-2c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,B5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-B5-mf-3c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,B6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-B6-mf-1c-T15d_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,C#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-C#4-mf-4c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,C#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-C#5-mf-2c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,C#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-C#5-mf-3c-T11u_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,C#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-C#5-mf-4c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,C#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-C#6-mf-1c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,C#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-C#6-mf-2c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,C#7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-C#7-mf-1c-T22d_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,C4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-C4-mf-4c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,C5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-C5-mf-2c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,C5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-C5-mf-3c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,C5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-C5-mf-4c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,C6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-C6-mf-1c-T12d_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,C6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-C6-mf-2c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,C6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-C6-mf-3c-T13d_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,C7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-C7-mf-1c-T27d_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,D#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-D#4-mf-3c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,D#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-D#4-mf-4c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,D#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-D#5-mf-2c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,D#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-D#5-mf-3c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,D#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-D#5-mf-4c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,D#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-D#6-mf-1c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,D#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-D#6-mf-2c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,D#7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-D#7-mf-1c-T22d_R100u_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,D4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-D4-mf-3c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,D4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-D4-mf-4c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,D5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-D5-mf-2c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,D5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-D5-mf-3c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,D5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-D5-mf-4c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,D6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-D6-mf-1c-T12d_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,D6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-D6-mf-2c-T12d_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,D7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-D7-mf-1c-T22d_Attacks.wav,.wav,ordinario
orchidea,ordinario,mf,E4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_mf\_Attacks\Vn-ord-E4-mf-3c-N_Attacks.wav,.wav,ordinario
