collection,instrument,technique,dynamic,note,path,ext,source_kind
mcgill,vla,ordinario,unknown,C#5,D:\CORDAS\McGill\VIOLAS\VIOLA NON-VIBRATO\VlaC#5_4.75sec.wav,.wav,ordinario
mcgill,vla,ordinario,unknown,C3,D:\CORDAS\McGill\VIOLAS\VIOLA NON-VIBRATO\VlaC3_2.98sec.wav,.wav,ordinario
mcgill,vla,ordinario,unknown,C4,D:\CORDAS\McGill\VIOLAS\VIOLA NON-VIBRATO\VlaC4_5.72sec.wav,.wav,ordinario
mcgill,vla,ordinario,unknown,C5,D:\CORDAS\McGill\VIOLAS\VIOLA NON-VIBRATO\VlaC5_4.03sec.wav,.wav,ordinario
mcgill,vla,ordinario,unknown,D#3,D:\CORDAS\McGill\VIOLAS\VIOLA NON-VIBRATO\VlaD#3_5.22sec.wav,.wav,ordinario
mcgill,vla,ordinario,unknown,D#4,D:\CORDAS\McGill\VIOLAS\VIOLA NON-VIBRATO\VlaD#4_4.65sec.wav,.wav,ordinario
mcgill,vla,ordinario,unknown,D#5,D:\CORDAS\McGill\VIOLAS\VIOLA NON-VIBRATO\VlaD#5_4.74sec.wav,.wav,ordinario
mcgill,vla,ordinario,unknown,D3,D:\CORDAS\McGill\VIOLAS\VIOLA NON-VIBRATO\VlaD3_5.73sec.wav,.wav,ordinario
mcgill,vla,ordinario,unknown,D4,D:\CORDAS\McGill\VIOLAS\VIOLA NON-VIBRATO\VlaD4opn_5.85sec.wav,.wav,ordinario
mcgill,vla,ordinario,unknown,D5,D:\CORDAS\McGill\VIOLAS\VIOLA NON-VIBRATO\VlaD5_4.71sec.wav,.wav,ordinario
mcgill,vla,ordinario,unknown,E3,D:\CORDAS\McGill\VIOLAS\VIOLA NON-VIBRATO\VlaE3_4.61sec.wav,.wav,ordinario
mcgill,vla,ordinario,unknown,E4,D:\CORDAS\McGill\VIOLAS\VIOLA NON-VIBRATO\VlaE4_5.16sec.wav,.wav,ordinario
mcgill,vla,ordinario,unknown,E5,D:\CORDAS\McGill\VIOLAS\VIOLA NON-VIBRATO\VlaE5_4.55sec.wav,.wav,ordinario
mcgill,vla,ordinario,unknown,F#3,D:\CORDAS\McGill\VIOLAS\VIOLA NON-VIBRATO\VlaF#3_4.86sec.wav,.wav,ordinario
mcgill,vla,ordinario,unknown,F#4,D:\CORDAS\McGill\VIOLAS\VIOLA NON-VIBRATO\VlaF#4_4.78sec.wav,.wav,ordinario
mcgill,vla,ordinario,unknown,F#5,D:\CORDAS\McGill\VIOLAS\VIOLA NON-VIBRATO\VlaF#5_3.79sec.wav,.wav,ordinario
mcgill,vla,ordinario,unknown,F3,D:\CORDAS\McGill\VIOLAS\VIOLA NON-VIBRATO\VlaF3_5.08sec.wav,.wav,ordinario
mcgill,vla,ordinario,unknown,F4,D:\CORDAS\McGill\VIOLAS\VIOLA NON-VIBRATO\VlaF4_4.51sec.wav,.wav,ordinario
mcgill,vla,ordinario,unknown,F5,D:\CORDAS\McGill\VIOLAS\VIOLA NON-VIBRATO\VlaF5_4.20sec.wav,.wav,ordinario
mcgill,vla,ordinario,unknown,G#3,D:\CORDAS\McGill\VIOLAS\VIOLA NON-VIBRATO\VlaG#3_4.94sec.wav,.wav,ordinario
mcgill,vla,ordinario,unknown,G#4,D:\CORDAS\McGill\VIOLAS\VIOLA NON-VIBRATO\VlaG#4_3.97sec.wav,.wav,ordinario
mcgill,vla,ordinario,unknown,G3,D:\CORDAS\McGill\VIOLAS\VIOLA NON-VIBRATO\VlaG3opn_4.70sec.wav,.wav,ordinario
mcgill,vla,ordinario,unknown,G4,D:\CORDAS\McGill\VIOLAS\VIOLA NON-VIBRATO\VlaG4_5.05sec.wav,.wav,ordinario
mcgill,vla,ordinario,unknown,G5,D:\CORDAS\McGill\VIOLAS\VIOLA NON-VIBRATO\VlaG5_4.04sec.wav,.wav,ordinario
orchidea,vla,artificial_harmonic,mf,A#5,D:\CORDAS\Orchidea\ORCH_VLA\artificial_harmonic\ORCH-Vla-art_harm-mf-A#5-3c-N.wav,.wav,harmonic
orchidea,vla,artificial_harmonic,mf,A#6,D:\CORDAS\Orchidea\ORCH_VLA\artificial_harmonic\ORCH-Vla-art_harm-mf-A#6-1c-N.wav,.wav,harmonic
orchidea,vla,artificial_harmonic,mf,A#7,D:\CORDAS\Orchidea\ORCH_VLA\artificial_harmonic\ORCH-Vla-art_harm-mf-A#7-1c-N.wav,.wav,harmonic
orchidea,vla,artificial_harmonic,mf,A5,D:\CORDAS\Orchidea\ORCH_VLA\artificial_harmonic\ORCH-Vla-art_harm-mf-A5-3c-N.wav,.wav,harmonic
orchidea,vla,artificial_harmonic,mf,A6,D:\CORDAS\Orchidea\ORCH_VLA\artificial_harmonic\ORCH-Vla-art_harm-mf-A6-1c-N.wav,.wav,harmonic
orchidea,vla,artificial_harmonic,mf,A7,D:\CORDAS\Orchidea\ORCH_VLA\artificial_harmonic\ORCH-Vla-art_harm-mf-A7-1c-N.wav,.wav,harmonic
orchidea,vla,artificial_harmonic,mf,B5,D:\CORDAS\Orchidea\ORCH_VLA\artificial_harmonic\ORCH-Vla-art_harm-mf-B5-3c-N.wav,.wav,harmonic
orchidea,vla,artificial_harmonic,mf,B6,D:\CORDAS\Orchidea\ORCH_VLA\artificial_harmonic\ORCH-Vla-art_harm-mf-B6-1c-N.wav,.wav,harmonic
orchidea,vla,artificial_harmonic,mf,B7,D:\CORDAS\Orchidea\ORCH_VLA\artificial_harmonic\ORCH-Vla-art_harm-mf-B7-1c-N.wav,.wav,harmonic
orchidea,vla,artificial_harmonic,mf,C#5,D:\CORDAS\Orchidea\ORCH_VLA\artificial_harmonic\ORCH-Vla-art_harm-mf-C#5-4c-N.wav,.wav,harmonic
orchidea,vla,artificial_harmonic,mf,C#6,D:\CORDAS\Orchidea\ORCH_VLA\artificial_harmonic\ORCH-Vla-art_harm-mf-C#6-3c-N.wav,.wav,harmonic
orchidea,vla,artificial_harmonic,mf,C#7,D:\CORDAS\Orchidea\ORCH_VLA\artificial_harmonic\ORCH-Vla-art_harm-mf-C#7-1c-N.wav,.wav,harmonic
orchidea,vla,artificial_harmonic,mf,C5,D:\CORDAS\Orchidea\ORCH_VLA\artificial_harmonic\ORCH-Vla-art_harm-mf-C5-4c-N.wav,.wav,harmonic
orchidea,vla,artificial_harmonic,mf,C6,D:\CORDAS\Orchidea\ORCH_VLA\artificial_harmonic\ORCH-Vla-art_harm-mf-C6-3c-N.wav,.wav,harmonic
orchidea,vla,artificial_harmonic,mf,C7,D:\CORDAS\Orchidea\ORCH_VLA\artificial_harmonic\ORCH-Vla-art_harm-mf-C7-1c-N.wav,.wav,harmonic
orchidea,vla,artificial_harmonic,mf,D#5,D:\CORDAS\Orchidea\ORCH_VLA\artificial_harmonic\ORCH-Vla-art_harm-mf-D#5-4c-N.wav,.wav,harmonic
orchidea,vla,artificial_harmonic,mf,D#6,D:\CORDAS\Orchidea\ORCH_VLA\artificial_harmonic\ORCH-Vla-art_harm-mf-D#6-2c-N.wav,.wav,harmonic
orchidea,vla,artificial_harmonic,mf,D#7,D:\CORDAS\Orchidea\ORCH_VLA\artificial_harmonic\ORCH-Vla-art_harm-mf-D#7-1c-N.wav,.wav,harmonic
orchidea,vla,artificial_harmonic,mf,D5,D:\CORDAS\Orchidea\ORCH_VLA\artificial_harmonic\ORCH-Vla-art_harm-mf-D5-4c-N.wav,.wav,harmonic
orchidea,vla,artificial_harmonic,mf,D6,D:\CORDAS\Orchidea\ORCH_VLA\artificial_harmonic\ORCH-Vla-art_harm-mf-D6-2c-N.wav,.wav,harmonic
orchidea,vla,artificial_harmonic,mf,D7,D:\CORDAS\Orchidea\ORCH_VLA\artificial_harmonic\ORCH-Vla-art_harm-mf-D7-1c-N.wav,.wav,harmonic
orchidea,vla,artificial_harmonic,mf,E5,D:\CORDAS\Orchidea\ORCH_VLA\artificial_harmonic\ORCH-Vla-art_harm-mf-E5-4c-N.wav,.wav,harmonic
orchidea,vla,artificial_harmonic,mf,E6,D:\CORDAS\Orchidea\ORCH_VLA\artificial_harmonic\ORCH-Vla-art_harm-mf-E6-2c-N.wav,.wav,harmonic
orchidea,vla,artificial_harmonic,mf,E7,D:\CORDAS\Orchidea\ORCH_VLA\artificial_harmonic\ORCH-Vla-art_harm-mf-E7-1c-N.wav,.wav,harmonic
orchidea,vla,artificial_harmonic,mf,F#5,D:\CORDAS\Orchidea\ORCH_VLA\artificial_harmonic\ORCH-Vla-art_harm-mf-F#5-4c-N.wav,.wav,harmonic
orchidea,vla,artificial_harmonic,mf,F#6,D:\CORDAS\Orchidea\ORCH_VLA\artificial_harmonic\ORCH-Vla-art_harm-mf-F#6-2c-N.wav,.wav,harmonic
orchidea,vla,artificial_harmonic,mf,F5,D:\CORDAS\Orchidea\ORCH_VLA\artificial_harmonic\ORCH-Vla-art_harm-mf-F5-4c-N.wav,.wav,harmonic
orchidea,vla,artificial_harmonic,mf,F6,D:\CORDAS\Orchidea\ORCH_VLA\artificial_harmonic\ORCH-Vla-art_harm-mf-F6-2c-N.wav,.wav,harmonic
orchidea,vla,artificial_harmonic,mf,F7,D:\CORDAS\Orchidea\ORCH_VLA\artificial_harmonic\ORCH-Vla-art_harm-mf-F7-1c-N.wav,.wav,harmonic
orchidea,vla,artificial_harmonic,mf,G#5,D:\CORDAS\Orchidea\ORCH_VLA\artificial_harmonic\ORCH-Vla-art_harm-mf-G#5-3c-N.wav,.wav,harmonic
orchidea,vla,artificial_harmonic,mf,G#6,D:\CORDAS\Orchidea\ORCH_VLA\artificial_harmonic\ORCH-Vla-art_harm-mf-G#6-2c-N.wav,.wav,harmonic
orchidea,vla,artificial_harmonic,mf,G#7,D:\CORDAS\Orchidea\ORCH_VLA\artificial_harmonic\ORCH-Vla-art_harm-mf-G#7-1c-N.wav,.wav,harmonic
orchidea,vla,artificial_harmonic,mf,G5,D:\CORDAS\Orchidea\ORCH_VLA\artificial_harmonic\ORCH-Vla-art_harm-mf-G5-3c-N.wav,.wav,harmonic
orchidea,vla,artificial_harmonic,mf,G6,D:\CORDAS\Orchidea\ORCH_VLA\artificial_harmonic\ORCH-Vla-art_harm-mf-G6-2c-N.wav,.wav,harmonic
orchidea,vla,artificial_harmonic,mf,G7,D:\CORDAS\Orchidea\ORCH_VLA\artificial_harmonic\ORCH-Vla-art_harm-mf-G7-1c-N.wav,.wav,harmonic
orchidea,vla,ordinario,ff,A#3,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-A#3-ff-3c-N.wav,.wav,ordinario
orchidea,vla,ordinario,ff,A#4,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-A#4-ff-1c-T12u.wav,.wav,ordinario
orchidea,vla,ordinario,ff,A#5,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-A#5-ff-1c-T15u.wav,.wav,ordinario
orchidea,vla,ordinario,ff,A#6,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-A#6-ff-1c-N.wav,.wav,ordinario
orchidea,vla,ordinario,ff,A3,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-A3-ff-3c-N.wav,.wav,ordinario
orchidea,vla,ordinario,ff,A4,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-A4-ff-1c-N.wav,.wav,ordinario
orchidea,vla,ordinario,ff,A5,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-A5-ff-1c-N.wav,.wav,ordinario
orchidea,vla,ordinario,ff,A6,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-A6-ff-1c-T11u.wav,.wav,ordinario
orchidea,vla,ordinario,ff,B3,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-B3-ff-4c-N.wav,.wav,ordinario
orchidea,vla,ordinario,ff,B4,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-B4-ff-3c-N.wav,.wav,ordinario
orchidea,vla,ordinario,ff,B5,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-B5-ff-2c-N.wav,.wav,ordinario
orchidea,vla,ordinario,ff,B6,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-B6-ff-1c-T13u.wav,.wav,ordinario
orchidea,vla,ordinario,ff,C#3,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-C#3-ff-4c-T26u.wav,.wav,ordinario
orchidea,vla,ordinario,ff,C#4,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-C#4-ff-3c-N.wav,.wav,ordinario
orchidea,vla,ordinario,ff,C#5,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-C#5-ff-2c-N.wav,.wav,ordinario
orchidea,vla,ordinario,ff,C#6,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-C#6-ff-2c-N.wav,.wav,ordinario
orchidea,vla,ordinario,ff,C3,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-C3-ff-4c-N.wav,.wav,ordinario
orchidea,vla,ordinario,ff,C4,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-C4-ff-3c-N.wav,.wav,ordinario
orchidea,vla,ordinario,ff,C5,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-C5-ff-1c-N.wav,.wav,ordinario
orchidea,vla,ordinario,ff,C6,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-C6-ff-2c-N.wav,.wav,ordinario
orchidea,vla,ordinario,ff,C7,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-C7-ff-1c-T16u.wav,.wav,ordinario
orchidea,vla,ordinario,ff,D#3,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-D#3-ff-4c-T20u.wav,.wav,ordinario
orchidea,vla,ordinario,ff,D#4,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-D#4-ff-2c-N.wav,.wav,ordinario
orchidea,vla,ordinario,ff,D#5,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-D#5-ff-2c-N.wav,.wav,ordinario
orchidea,vla,ordinario,ff,D#6,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-D#6-ff-1c-T14u.wav,.wav,ordinario
orchidea,vla,ordinario,ff,D3,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-D3-ff-4c-N.wav,.wav,ordinario
orchidea,vla,ordinario,ff,D4,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-D4-ff-2c-N.wav,.wav,ordinario
orchidea,vla,ordinario,ff,D5,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-D5-ff-1c-N.wav,.wav,ordinario
orchidea,vla,ordinario,ff,D6,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-D6-ff-2c-N.wav,.wav,ordinario
orchidea,vla,ordinario,ff,E3,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-E3-ff-4c-T23u.wav,.wav,ordinario
orchidea,vla,ordinario,ff,E4,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-E4-ff-2c-N.wav,.wav,ordinario
orchidea,vla,ordinario,ff,E5,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-E5-ff-1c-T13u.wav,.wav,ordinario
orchidea,vla,ordinario,ff,E6,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-E6-ff-1c-N.wav,.wav,ordinario
orchidea,vla,ordinario,ff,F#3,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-F#3-ff-4c-T17u.wav,.wav,ordinario
orchidea,vla,ordinario,ff,F#4,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-F#4-ff-2c-N.wav,.wav,ordinario
orchidea,vla,ordinario,ff,F#5,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-F#5-ff-1c-N.wav,.wav,ordinario
orchidea,vla,ordinario,ff,F#6,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-F#6-ff-1c-N.wav,.wav,ordinario
orchidea,vla,ordinario,ff,F3,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-F3-ff-4c-T23u_R100u.wav,.wav,ordinario
orchidea,vla,ordinario,ff,F4,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-F4-ff-3c-N.wav,.wav,ordinario
orchidea,vla,ordinario,ff,F5,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-F5-ff-1c-N.wav,.wav,ordinario
orchidea,vla,ordinario,ff,F6,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-F6-ff-1c-N.wav,.wav,ordinario
orchidea,vla,ordinario,ff,G#3,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-G#3-ff-3c-N.wav,.wav,ordinario
orchidea,vla,ordinario,ff,G#4,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-G#4-ff-2c-N.wav,.wav,ordinario
orchidea,vla,ordinario,ff,G#5,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-G#5-ff-2c-N.wav,.wav,ordinario
orchidea,vla,ordinario,ff,G#6,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-G#6-ff-1c-N.wav,.wav,ordinario
orchidea,vla,ordinario,ff,G3,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-G3-ff-3c-N.wav,.wav,ordinario
orchidea,vla,ordinario,ff,G4,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-G4-ff-2c-N.wav,.wav,ordinario
orchidea,vla,ordinario,ff,G5,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-G5-ff-1c-N.wav,.wav,ordinario
orchidea,vla,ordinario,ff,G6,D:\CORDAS\Orchidea\ORCH_VLA\ordinario\OrchSOL-Vla-Arco-ff\OrcgSol_Vla_Arco-G6-ff-1c-N.wav,.wav,ordinario
